split,image,label,image_sha256,label_sha256
train,images/train/healthy_1392.jpg,labels/train/healthy_1392.txt,fb605c1dff7702886073911d747fe5f0f1f8acfc2e74ab9d19bc4382d6b80a96,96c702c8541fc9e06fffbde3886fae4fad9516efcba8fb3e15c31c1e0a56e8bb
train,images/train/healthy_1393.jpg,labels/train/healthy_1393.txt,339a89fc13730f22fda1c664a2f982f66928313c76c61f1b3604e65c90043224,3191a477a29fb9a5c984e2b67b8e91b8097b3fce481509692b452ca2a732590a
train,images/train/healthy_1394.jpg,labels/train/healthy_1394.txt,6e99ab467f92be7d213c37df8fcf79deb314bda6dfda44d11556afdafcb17f9d,e1d8a7a40ccf75d16ee6a094977f27a5d087d596cf4264d19a7bace8a70a2c12
train,images/train/healthy_1395.jpg,labels/train/healthy_1395.txt,4a9d404ea9d39dcf73fbf1ec3a6d47faba3ec34a87e943db05e29c17a6eeee6f,e9990a8734691a12128fa53e3cab768cc8424f6a9c12118cb4acca319afa0820
train,images/train/healthy_1396.jpg,labels/train/healthy_1396.txt,1c076e1a8d2e3e0c00c907248f85892dcd7fef6de63f4d41421119e71311c431,ab124b4e33cf631924b82864d09b8ccfd8590646f89df335e2fdac6c8c1b2dfd
train,images/train/healthy_1397.jpg,labels/train/healthy_1397.txt,50d6a19b70fb4f7b8c468cff9fab2a9e375b213b48d9eea6dc08f8053c97ed00,873f2dac511fcae009d95883277ce11deb9bd0f76f66454328b91f907dc040d3
train,images/train/healthy_1399.jpg,labels/train/healthy_1399.txt,9b5e7e9a4e9a72ba630f8faa29f24e7a5abb166febdea042873723eaaec70315,34ff95a961adc9274385d5f0f0cf73c79bb8e72dabc7e7f2893fbbc3f867e21c
train,images/train/healthy_1400.jpg,labels/train/healthy_1400.txt,0d29718f5d7b800197af0dbe6a957b176f8ebda1aa5792bec2d49a65a9351350,3825b33df08d24b8c46fe28e357ef577ec9413d1db33b8c8d9366041646e3f37
train,images/train/healthy_1401.jpg,labels/train/healthy_1401.txt,1bd60ce14c5accd2bb4a34362e2941e69e377b2c9c1cbcab69491b091f73e419,5c30d36462bd8fb2d15b07962add7b958172db743aa55d7d3deb54780633331f
train,images/train/healthy_1402.jpg,labels/train/healthy_1402.txt,63b3e40aeb82d5acfe842b855fdff6a59c1505d9d589142db9f415f8c5aed00b,2b9590bca44ee59688eedce06611785c774aa3e262471daed16392e109e13fd8
train,images/train/healthy_1403.jpg,labels/train/healthy_1403.txt,db7a922dbbe6f4e5fb21cafbccff7c0ef386fa4c398eb82524ba04fd691819d9,a7883bcc340ccbd798a22a5fbbc2430b4d76820873fb9b228569a66141f13ed7
train,images/train/healthy_1404.jpg,labels/train/healthy_1404.txt,692b54cdfbb577457f5fe284a2fc34fefbba3bd03fe588867e7e9030bfc9f0f8,4b5bb2d333a2ecf79359df4faf0d5eac67f02370ea8439a0c39bb30e448005c5
train,images/train/healthy_1406.jpg,labels/train/healthy_1406.txt,04d3233fc9daceec41d15e5204b8ae64cd04a17f56c8890cb60e8183f626c116,39150ae8c394a734e24f391570782c37fdec02906818b7decb6c9ce97801cc14
train,images/train/healthy_1410.jpg,labels/train/healthy_1410.txt,630927ef6fd28c5043ed6fc6cde30a0f1dc7215da9849e380f551986dd3ad40b,2c8c017a91c9c68a49fdbf744fbad9eb825789c0e5838b6d484843490fdae416
train,images/train/healthy_1411.jpg,labels/train/healthy_1411.txt,833c46cb7b449b6b7cb30d8dc4887fbcb0b444eda63907e444ecfa1efeb301ef,58325dddd597baca11855027c7d3f52f92016d48231b7f9106406db4c7b11a89
train,images/train/healthy_1412.jpg,labels/train/healthy_1412.txt,48444a6e7a7bcadb7a46201bccbe731294eb180b62b32a19f329670553db9fad,276072fa57226cebce4fbf7e6f47c0aed1cc03b0124b6c704c62f7459e8d0503
train,images/train/healthy_1413.jpg,labels/train/healthy_1413.txt,f83656801b644d3379cdff2c41968dd7105bb249f48e3d2fb6e9d991f70aeb2a,b02544a48620b3e59e9b300d19976e641958f514c301f861ee0709a4e87a48d1
train,images/train/healthy_1414.jpg,labels/train/healthy_1414.txt,50ce0addd03f9058380f9d1361c41f147c3c0c5adf37e506e74cec0f2f6af67d,c5ab0d05d1079f8690082e318a72e1c9955c10e1bb597cc5733625572c1d6eeb
train,images/train/healthy_1415.jpg,labels/train/healthy_1415.txt,2a84fa4051751750c265906f6689c0a1c878e696cba73e8b1caab0b58ecc499c,e8a3fa76d393279b12f86f0c403b52d39e5ce9a4880ef8d667fbc0fc0207eea8
train,images/train/healthy_1416.jpg,labels/train/healthy_1416.txt,d7d39d22d532692c0a164e54c8796d4cf6603cf70731aacb981b6fa7e27c781b,355eb077a81b93b373b14c938c3971c762f70f62fa1fc1106d2cab4df4dfd002
train,images/train/healthy_1417.jpg,labels/train/healthy_1417.txt,d5fcb16ec0796e17eb624bb0a6e8464d91c0bad03fae7e1bbf38a5528c8e5b34,8eb3b0d998f546e3cdca1455c9a7feb7c9931b3c343bef6f9d6f70750c521db7
train,images/train/healthy_1418.jpg,labels/train/healthy_1418.txt,7deba8f904cd11fcc7f31b1f6a0647e397669b9d6fbac61f45d68e542b94d7d8,0fb58b336a550224ebacba6c74a9c06f750f364026c17928388e39bce4a2b21b
train,images/train/healthy_1419.jpg,labels/train/healthy_1419.txt,021afe2ce34adb2c120b7cda46ee18279998b74257df231045ba687e18130a2c,92ab1134081037df7e115609bed8a3f89d23589e9c127d8dcc2187973d7a8a6b
train,images/train/healthy_1420.jpg,labels/train/healthy_1420.txt,d403d24e69f6da91d9ca36e5b225dbe3f72a6072fa18d7187772bd7d526d1bc6,266f6757fc4f8189a3b68f6475d5f647d9b6a6a384fe56de226962b744aabacd
train,images/train/healthy_1421.jpg,labels/train/healthy_1421.txt,5b558509b71668e186f2ffd2a9ff288462867208117346c67c6666e1f364fb23,7c5ff5f4c914b46f3baee94d1432cc5a24c5e507bf7d7200144f5424810d20e6
train,images/train/healthy_1422.jpg,labels/train/healthy_1422.txt,46b815ba47abe5786f8fa1015f5db79865e3d5696cd6b83276f8a7bf0b987eb0,bcf707c7bb4c924ef851ae273ca546fc7366af1cac5b30748cbfd61d230a0381
train,images/train/healthy_1423.jpg,labels/train/healthy_1423.txt,297b64fa402cda4eb70e396e9e9ff8de8b840affa6162580e81bdfc2d7563f5a,2e834e4bb6b7d5c6181826103b9d207ce6f6802a0efb0770da34dea2231591ac
train,images/train/healthy_1424.jpg,labels/train/healthy_1424.txt,acc525a71c6571cc27401a3ecf90fc2eae3a0a00d08b5f5568f985e19e7e9ee2,860b8c8e82373222811e569c3296550a1d9dfef802930b4400ee61f62f46278f
train,images/train/healthy_1425.jpg,labels/train/healthy_1425.txt,b5dcd741ba154c11b4f81aa9b774cdbe6b154c13d19f1acd1236b9091396ba8e,253389e6df7b171d5671496386176fcd66b045dc0ff4ea3274c19de6ff699699
train,images/train/healthy_1426.jpg,labels/train/healthy_1426.txt,c4831f010856c384498d434fbf5e558d7508aa4ed62c394cb6c49f5e8db74a99,4324792ae86200857d21d298a67c07dfbd382e28f32c2a68ffa515c02e22c27a
train,images/train/healthy_1427.jpg,labels/train/healthy_1427.txt,bf8cdf890469c12fd5c7a18bf02dcbf3d62ca29df2661a9d3abba569ac9567a3,cc68631e2cc76f2c5505ec3c008f7e07a5d8ddddc9b77720b0017ec531d5462d
train,images/train/healthy_1428.jpg,labels/train/healthy_1428.txt,6f12a9bd8d188d5b934baa9ae9f9bde87232149e995590f1eb7903367ca1f724,1c815fe318dc51dcd116e87c0cd252e58c1c6940724120df177c6e827d4359ef
train,images/train/healthy_1429.jpg,labels/train/healthy_1429.txt,afed4af12bcf2702a4cc08e42d0b84bd3e92649973f22b1a691332cbb56145c5,a29d5a0a8183b3d05aed08c7a703532e83911d7b0b3f6dc243e0c605d1a48045
train,images/train/healthy_1430.jpg,labels/train/healthy_1430.txt,8033e246954a0bfc7fe4d67292cf78c8ebd5f9b63436cd039ac76f8a7562a62d,f1c0c704a85dfae9181b65bce27e8aed5be9da64027020f3f417b177f7dd70ce
train,images/train/healthy_1431.jpg,labels/train/healthy_1431.txt,98a7c9f969b4d2477b18a3bd862e148b2b77a6d411432d04a69b41caa7aaa095,2d52100eb2f0472bd9a29e73c014e4788b11b0ec263372779e97257fbe1fbb55
train,images/train/healthy_1432.jpg,labels/train/healthy_1432.txt,2a50cdb00edd5940f53c5fa10d34c317699054b306cd51fe6253691fd5253f5a,666dd623c9418bce9903118f01cb8b59cfbfb507057278e02b221db48713cae7
train,images/train/healthy_1433.jpg,labels/train/healthy_1433.txt,c6cd7bd5a676d2e708671d300aa322831d7d52b2eb2a2db1cd8319591d141eaa,50d446da90786d21c17b228a17be5f83f601a128c8e3fb7c8e200a7dc1d2ecb4
train,images/train/healthy_1434.jpg,labels/train/healthy_1434.txt,de8b63e04c508e1edebbf3e95fa5bb55a2b4c451ca50e475d008c1e946541111,e8073ea8b39b0df752ca53546cde52fa408148edba9fe77c1deb220584af55a5
train,images/train/healthy_1435.jpg,labels/train/healthy_1435.txt,af0d84ea6949ee41bb772f1a826ccc6cf743831c2d11dd60ff543e243af1e908,7790063f46bd74a2caa9554482712920d508dfe5e9dec4cf3c2f2257d1a18352
train,images/train/healthy_1436.jpg,labels/train/healthy_1436.txt,4074eca6651e3feb0c1cb9685dcfab805e04d400bbc30e36a17b76e59a1d06c8,9749962721b252832c5bba08f27b06017e871421eb7234c165388ed03c99bd34
train,images/train/healthy_1437.jpg,labels/train/healthy_1437.txt,0c6db4436be17c9263eb9f0d41e4db57179fbf890bc5ec84107bcf61711237eb,9fe9385434ade0cdbe663f2ac1bca4271a5d38da3110bf0043e73c0809c8c829
train,images/train/healthy_1438.jpg,labels/train/healthy_1438.txt,b36b1c4edb528df1ace63129505745ad6f2bcf75baf86e909b26fde22adf04c4,807da047ee427642d97dbcca78e5df1b804f277aed340744e84844a07a7c7f85
train,images/train/healthy_1439.jpg,labels/train/healthy_1439.txt,570532e9914aafe8602b68c77239e7bf40d819841f0a718a170b0eb2b5c6e1a9,0711afbe2ea49cfad3046ad0446aec9d86023a36dfd130b52446e1fe7917029e
train,images/train/healthy_1440.jpg,labels/train/healthy_1440.txt,3f9a774e65401a16483b08079e98933922995960f4b151d96547a921f7e7dad8,252c697438c0604b6f10075bfb4f7a823855b0e5742408ff7a47dadb7fb2e9d4
train,images/train/healthy_1441.jpg,labels/train/healthy_1441.txt,4eef39a6ea7039b09be1296bbf7716f5e5c0c94ee7556945b66c784046ad3438,c5dc6e7d9fe3b80bf4b90deae4267927a8b3463db66b1255ec175b2246781558
train,images/train/healthy_1442.jpg,labels/train/healthy_1442.txt,25cae9ddc962a6a6818e8f3e46262c2e4d3a17d22a4472a837260b3c2190f4ac,c2f116b581998f9acccd4abce977f86773800f00fe3820d2d1f9560be7086581
train,images/train/healthy_1443.jpg,labels/train/healthy_1443.txt,f183b21128255d08c7ae9ac96fe6e8e69583dc6d36857d5cf84fb8d94c4949b8,d0dfd403cd788dbadcb7faf1fa9ab50b89049fec26abfb3d63ee23b467963884
train,images/train/healthy_1444.jpg,labels/train/healthy_1444.txt,f66ace08076dca4c1648ced274bd9fdfe5cf06c563014962467f9c19f19b30e8,805f5972c5ebb46889d9be270afdaa8708b0aafc0cbcd5f7dab33c14dcb55e16
train,images/train/healthy_1445.jpg,labels/train/healthy_1445.txt,7264fa65e5b30518c35f5c84bd15b14dbf15462988cb19c11fd6d7d17b1e5889,b5c2c1ea810fc35124240156a51a1baacc4151185b765fbda38c6237decde606
train,images/train/healthy_1446.jpg,labels/train/healthy_1446.txt,d6975bc16fda7d1d109e7ce2bb39f3b63fe93c097fcfd2d88299d1cc82c70b19,17ca6125ab88f4a23419413dae796a74ec3de45f0c7c94f9b3b5edd068e1f0e3
train,images/train/healthy_1447.jpg,labels/train/healthy_1447.txt,5792e32b031a5e567ac29cd7a28e864f1c543076c96ece78f64a68b40484f2ee,5b236d71d18100fdc0921192ba7ce02cfbd1e37d5b4a6628a9b42e7bd29c1052
train,images/train/healthy_1448.jpg,labels/train/healthy_1448.txt,1ed8d536824b3b19e52e3db3f3d4f3503dcad853d5c396a2eda515119d9c863c,56919928272e3e67953db2c8805bdb76767d86bfbf06822218a1431283e485a3
train,images/train/healthy_1449.jpg,labels/train/healthy_1449.txt,bcaf0985510acda7476b526b8af65f1a522d04f3d3f280ede5a6539a1ab106d4,a89acc497f15821ec519dd96851c0dd864b660e34d5776970aa7f279ba8b0beb
train,images/train/healthy_1450.jpg,labels/train/healthy_1450.txt,9de2fa458693b8a880431dee98256a193d42d60571a866ed0c9ee09ae4137c1c,9e74940d48c859b3bf33e8258b7d70b25d73928bf0605d538de54d51362b55e2
train,images/train/healthy_1451.jpg,labels/train/healthy_1451.txt,9aaad5fd50602a1eb173bdf70eb9899d0daa99d03227b61c8730e7e273172ab0,2dd695b2502f580f08e07e22f92e8b46c3c118a25b6c4f867cae2f5d638f182b
train,images/train/healthy_1452.jpg,labels/train/healthy_1452.txt,f03e4d824710154315650754d0f2b5f4608f00da98bf713586975eb7b12dd255,75f3f501b616901716c260ed6abf08d514a0b78a3961be9ca6948b6e96d441b5
train,images/train/healthy_1453.jpg,labels/train/healthy_1453.txt,65a3c797f309d20885235d1454c57dd66bf223df34655ab351a182d14e7799d7,d74efe99ac58f7be43451a918c5d544e3974043c517c24751720d20fcdf66ff2
train,images/train/healthy_1454.jpg,labels/train/healthy_1454.txt,ef00cbf9a6a323fd485ea280cba8c49969f28bb93940607cdb968ee8e922d30c,dc8294219f412cd2b2ca385e5dc05366450c4257aef7dff86d169330f8fe504e
train,images/train/healthy_1455.jpg,labels/train/healthy_1455.txt,670070362dc957cd56999a8a14e8b4551c17585cee6321f9975fba694971a696,45e851be9a3b7e5dadb9dfa02fdb9ad8d7552d976ad09bc291d5b57fe9d40169
train,images/train/healthy_1456.jpg,labels/train/healthy_1456.txt,88f559d46074f11f0b9a9ee5632e64b95a6f4e9e5b288b62ad104898b8ee8116,f909755433a783f79598a4b907612aa54b11cc7d91f62f42200433455fd92c21
train,images/train/unhealthy_0001.jpg,labels/train/unhealthy_0001.txt,a81fbc18cb35117bcd30844ed1be375a5c2db6745c4020e04b0a237801f17fa1,c10978f80d75d03aefadca388daf479e7d48b8d1838a9c921c0e173099b1cc0d
train,images/train/unhealthy_0002.jpg,labels/train/unhealthy_0002.txt,69ae290131da0bc5f0e33834f53ba405c50927753046491b23a8bd94f20590ce,ec81eea1227cb48b13dfeaa181233cd76264089abaf449a751cc208ff8b63e37
train,images/train/unhealthy_0003.jpg,labels/train/unhealthy_0003.txt,78002275fec93e65bd988531f4af50293d83100399e4f20ce31f3938a23b20ac,62fedcbcfed30bc401e1ae3828179b1e8892396dbe18f8ac24800845eb5b1da4
train,images/train/unhealthy_0004.jpg,labels/train/unhealthy_0004.txt,350cab0f6e5d627fdc96f505b484cab9aa33bea4a4b541109dee5c97edc96b2a,4930d5a06a1d299e37827b4425a34e1adefb83ba59352bebdaf9f96d774f3203
train,images/train/unhealthy_0005.jpg,labels/train/unhealthy_0005.txt,56251d1c5c108caca22128503c9a98784cc54b2bfb75e7643604c40c1bb845bb,1c24bed72f3e932cabaeb7341f29fb14c8158545774a361469b9ed34a7472c56
train,images/train/unhealthy_0006.jpg,labels/train/unhealthy_0006.txt,be1f700260ba97696260949ada672caaeb2b16e8ce3e0c2ea9823e9788026bb0,f10f0e8f1d22728b1a6aca296dcda47bae9ad3343cc69aeab506610509bdcbb6
train,images/train/unhealthy_0007.jpg,labels/train/unhealthy_0007.txt,b53307c619f47f493b5a31edb55793845b087eb384829771316e7cbd28c705d7,05112ceb28fd45059a7d21a0472afc1a51dd4089159981b46a4eae4d83d29c9e
train,images/train/unhealthy_0008.jpg,labels/train/unhealthy_0008.txt,904f129b06d8245089d2196388d2f24a783a3a443aa49c5c7c9f1181959f7272,43c0e5c9cdc78adf15e09eeae2dbc211995b296adb5482baed8889bb0d048c98
train,images/train/unhealthy_0009.jpg,labels/train/unhealthy_0009.txt,f05cda7a1faf086ca1c93426739ce4920d3b5662ffef797b58630ce6d8480aca,4b8b6ddcf839808a57a26a4e6d99c956ba8d5fa2629d59080a0ec645a7b35fdd
train,images/train/unhealthy_0010.jpg,labels/train/unhealthy_0010.txt,6f9d178ffb67e3a0947739de8ad4eb468d383f133a855299a56030afc694863c,d269a830e92920220ff281a48fe1bb96a6ab55d006920d44a596a337c3b1e608
train,images/train/unhealthy_0011.jpg,labels/train/unhealthy_0011.txt,9b4d2152efc986dbdc98c65316d274f61349dcaa12dc1522add5e60de344074c,7583ff7d6259c3358237ecf2cf449bb06e3d5f4bcc137d21050e5a874f54c567
train,images/train/unhealthy_0012.jpg,labels/train/unhealthy_0012.txt,94b22058bbdadf243cf70194f0e1b6305b02388f4983155fb4b69cf086d64c83,13873deff59a33af650712471f5bc61b4b9e5f6b6a486a05629034fc7910ce7d
train,images/train/unhealthy_0013.jpg,labels/train/unhealthy_0013.txt,fa3fd8dff29822e6512a9f8a16122d173b8d44bcfd699be081336a9922c05d86,2e70dce1b9d399c599e804abb5f0e1225fa3a03651ec6dfcb46dcd10b5a3940b
train,images/train/unhealthy_0014.jpg,labels/train/unhealthy_0014.txt,a4e2afaa479b1d0fb8083013ff31c9d4b6a06ec91d8f029807d8dddfa2309122,8376317cceb467983eb52368f636c26710d54ea566224f5dec1ee80acbb09006
train,images/train/unhealthy_0015.jpg,labels/train/unhealthy_0015.txt,5c3e0d4b1ce8e82fb8aa06f566f5766da568de92e1c41ef1d0323453f25166fd,e77d6c8c2879435d0cc06d8106a0a505d2b452242cd3047835650f0752d20d21
train,images/train/unhealthy_0016.jpg,labels/train/unhealthy_0016.txt,fc13cb90b3d814bc6d6442be6dfff704c7368a1daeef0883c4b353c5e8e27e7b,edeac8350261d3f97050075bc432b6f6f10103c54af73143d0ef29274f58f7c7
train,images/train/unhealthy_0017.jpg,labels/train/unhealthy_0017.txt,d458c17dc161068e2e8df6466d6fe441672b5df2a2619a117f0290f5862da74a,ee62f82e84f0a21086c8f4bc181f2bbb1416912dd38844500e32917b2845b38a
train,images/train/unhealthy_0018.jpg,labels/train/unhealthy_0018.txt,aad40ea439d113a2f5a0c9bd04996fbdf8930586672d5c3a6b4980a72a2294dc,b1291763d5f357450d0cc863326ff811f4e4b1b755698cff858587baaf1e2c03
train,images/train/unhealthy_0019.jpg,labels/train/unhealthy_0019.txt,b853dff4b5dd606344244783dea5768c55f7c83a99d2ac8353dc6d22b1d116b4,2675868490bb9b1afc65eecbd8ab33e366b89e564e76146a33f6ca96ffd3498d
train,images/train/unhealthy_0020.jpg,labels/train/unhealthy_0020.txt,6b42d2834a900111e8a6fbbcb2fa63a24a3cd9df7ddfdded453adff33c52ed04,4c2574c633092574578c06f871a779083162a0d1841ae28a1ad710df0b81cb33
train,images/train/unhealthy_0021.jpg,labels/train/unhealthy_0021.txt,fee639cef8ef593020452413ba1e79569f0d2f1456a20b5fa3515ad7a871175d,76b777bcc292bc9d12c29712bcdce8a5bed3358c1d197ce4ed4cfb6a112e75ed
train,images/train/unhealthy_0022.jpg,labels/train/unhealthy_0022.txt,a60c79c36169c2c57dc7879d495b1b855d12eb059e2e58edb043fdd5990e396c,8ebb790aa1d9c95e60a50e0d0cf68d30086e8cd93c6174a1187227a0585a3587
train,images/train/unhealthy_0023.jpg,labels/train/unhealthy_0023.txt,99bee14efe7a31e9d8a5901748feeee07e5a8c8230ad62e8467ea0adecba8bc5,287c0b2b76b4842c83de68fc63a1c5f862c1a266be0f84cf75713b67ddd84862
train,images/train/unhealthy_0024.jpg,labels/train/unhealthy_0024.txt,0b4d928062c7ca691ad1988d13251c07723251437f7a08fc89de2f0bdc0d4e75,600204eaad5ece3df601aa30898ed48d736db6dcefbc05bb6166274b2bcc32c1
train,images/train/unhealthy_0025.jpg,labels/train/unhealthy_0025.txt,1b6e713236d4129e5a6d5d5c39d922769d3517e8f460cb79480d27d807758882,7d693989a9fbd2f4320165a1164f16075c3e7109b6ece80bc1917b6174a794a1
train,images/train/unhealthy_0026.jpg,labels/train/unhealthy_0026.txt,a6eb0b895f5e3fcccbf8f52d677cd945a4a1f707fe8ca0833b6e77af338c8e6b,c02e3d2245895bd4bd2298fbb60b44e4aeaf18a641b820dec8ad59bf6c36c96c
train,images/train/unhealthy_0027.jpg,labels/train/unhealthy_0027.txt,a6367b01008b1a0fe295fe5457fbfc63303ae785776797e5f798a99642f841f7,9c824cf5d96d7e19c03501dfe6ad063524e0c084af7fb3f927e222026fbb9246
train,images/train/unhealthy_0028.jpg,labels/train/unhealthy_0028.txt,7cffc4802b1f17038195496b5cee4d69b69a6b38b6d4ae5bfe6f39ce3c93a488,9a5abe61f4f7a2d3b09bba67a80c54d757244a6ab894baeffa28f6f329288157
train,images/train/unhealthy_0029.jpg,labels/train/unhealthy_0029.txt,16418227c1241876947c7c23f09aab124c9ad2c84463e0708e315002a5799f30,35416d7801f908bb4b7b695d7cafdeedcb2eb637b007093e60377d2815559ee6
train,images/train/unhealthy_0030.jpg,labels/train/unhealthy_0030.txt,ab4fae8879ad6e475ca44d83720b75cc44577d61204c2770f89851b6e655bed5,082be2c99e72bbe4ac5785020082c6a38f115c15618ea6da67a5116a034cbb36
train,images/train/unhealthy_0031.jpg,labels/train/unhealthy_0031.txt,9ceb71d32e4ccfa22692408a08e46c9bd8e262b9c4e3155ee68f97c9ca12b6d6,132cda694f5c7bcfc6965e5cd9fa92f4731a91ab3fd3f5e603325198eda86607
train,images/train/unhealthy_0032.jpg,labels/train/unhealthy_0032.txt,5653780616ed7b658e367c6c4d6cfedc1edbd15163b518ed6f6f3e9a3e9c59f3,ba199b54e8a5da1a1dfb51a513244a53488e70d13d5d9c7478719c518b89abd3
train,images/train/unhealthy_0033.jpg,labels/train/unhealthy_0033.txt,0afc87be48c7e6f5dab72a350019244aef2445ae437dd3aeda25dce9d955dba2,92e41433c03a97528201c1fecdcbeca15391e1954b6b36f85cb0a0e9648aa871
train,images/train/unhealthy_0034.jpg,labels/train/unhealthy_0034.txt,efdd77b677c45a9d0c3003bbb5c50f89a146984baa054254f4d19b667316a981,057aea6cae036b407d53a992f044440025a6653df13cec05d15c67b3ed8cfbe2
train,images/train/unhealthy_0035.jpg,labels/train/unhealthy_0035.txt,f730f86ef6180f32c84a5b47e469c83248a2b0039de6ea8d8529c91cc949a569,a224473b334127c4ae1138e0785e7d0e71219e0a176fa920ae4e72da93a72c29
train,images/train/unhealthy_0037.jpg,labels/train/unhealthy_0037.txt,385f7b58027b520e9998301aaf1fd52f914b92dc11b3f981ad4ee1577a5564cb,dd8f5ead6309e9ba63d239f24f22fb0595cece86180fbb0e7f993dd7224a33a5
train,images/train/unhealthy_0038.jpg,labels/train/unhealthy_0038.txt,0f3a714640549d96e867db668b00b2f861488335245a1cba8d2d48aa693dd97e,8e91cf0f40854d7b1f83404b4c69ee211cd6a80b3697e43029a885d1ad949661
train,images/train/unhealthy_0039.jpg,labels/train/unhealthy_0039.txt,f56476e0e16b7bb631054dbc86251b4fed03b4be19c31ac5be76a2f671147c60,bf099f85ad41becbeb8be056a0e52afb51345d02fa4f46435f2cc497719e9d56
train,images/train/unhealthy_0040.jpg,labels/train/unhealthy_0040.txt,7328356f228f7ba2c083dd75120d88288d308f8221afd6e43c0d06ff005c27a9,f87035fa82481796ad0acc00589be40be7cbbe89496b6ee5acabdf1ef19280ac
train,images/train/unhealthy_0041.jpg,labels/train/unhealthy_0041.txt,79d0f0d8ae47aa5aaabc3f9678bd0d4962da30ed68de39837b94559454ffabef,6cc6f0ff07d3eb3a9028e1e1c27900259ba3fc98608f1ac786c5cf444ae290fc
train,images/train/unhealthy_0042.jpg,labels/train/unhealthy_0042.txt,d591fb8e581a98383f0e872a4ad58f243d50c4bcbdbe1d178ce88c5e1e207c49,52eb82ceb99ac3d64826de66d540c13ebf74745e8c1725d433f6beca9a77b4b4
train,images/train/unhealthy_0043.jpg,labels/train/unhealthy_0043.txt,51307c214e6fff975fbfc742f6da712ba7606fd50677431e7fe58e840a6687e9,ad397e17d4ea8b0ad5fc9a81b43d8fd5a023f5ed3196984c1b537a737c4e7ff4
train,images/train/unhealthy_0044.jpg,labels/train/unhealthy_0044.txt,71e6ece03d4e18448d7895a1c0e2ccbdabc14107a8ed0d2c367958ba28ad0140,9902806760d145307ce861cbffc1a64b901a03957c3c379df03c13b764e64dbc
train,images/train/unhealthy_0045.jpg,labels/train/unhealthy_0045.txt,e2e071bc64cd0b57f2de18e63791531ebea1b36f0070887084852b6a9eeabc48,c5835411bc23b97545b16ea78aa8c288440289c5da1bb2808317ae218240ebab
train,images/train/unhealthy_0046.jpg,labels/train/unhealthy_0046.txt,18fabbbe8f93d78576b5f5ba313a2f333b3fe7089327f41389ad4e7498c257f4,75514597f515a3d37336345b223df00467e53fbea8d39c21dd0f20cba772197a
train,images/train/unhealthy_0047.jpg,labels/train/unhealthy_0047.txt,34a417ca1a60a0f48c005415a65c0c8503172712d6acbbeff4150ed825768da4,6550f215de9febe1d2161889722359652fe7839b0a04ab2eff213af86e3ef0e8
train,images/train/unhealthy_0048.jpg,labels/train/unhealthy_0048.txt,343e8fc7c1870a3598cf605b05169ebc7d923660dfb4b5b18effcf03aa6b5628,bbae981055c9b9a4e9425474bd630f4c6fe0126fc0f74ca5ca0159e55e4ae607
train,images/train/unhealthy_0049.jpg,labels/train/unhealthy_0049.txt,2516fbe5b795a2ca88f1547d38ca972d35d9aa951a0b1d60b79b9644e4af8ea5,41a87be37e227c8098ecb0a213e860aaed79207aa044e0ac5380d62decebc5b0
train,images/train/unhealthy_0050.jpg,labels/train/unhealthy_0050.txt,94728cbd28303ea0978869d259339edf060b2928dc669ca87caa197f095284cf,3e72016dd2cf7d9b6b89a1545ad2ded4102968a3302595fc416004184913fd46
train,images/train/unhealthy_0051.jpg,labels/train/unhealthy_0051.txt,042828be7ee40470ef7ae51ecbc35b63482350dbd05a2afbc690c4493264378d,d6ae98ae7c235b65162a39094281bb9defd56ca03827b450a2c0b4aae143dd74
train,images/train/unhealthy_0052.jpg,labels/train/unhealthy_0052.txt,d06d6690a4c771e1000293f303d26d6f00626b56cb202bc2f99d7a3c41533df3,3f0f92591dfa1a125cdd91bf9f12b17879930e2708ba0b6715fb25438c666dbf
train,images/train/unhealthy_0053.jpg,labels/train/unhealthy_0053.txt,e2fd2fbdbb301fbd95d40d7a2fdbb9b977f958be0f7d10d68848121f8b846846,ff92c13daed7d7d8dd586ce426ae046280465625beddc0a0ea4fb403b69636da
train,images/train/unhealthy_0054.jpg,labels/train/unhealthy_0054.txt,11a550c5c268ca531a6b5c935b2a8a4e8cee624add4f81e2efa37185f639bdbf,7dff42d73ee82f942a1e5c1eb961d9e432a500c7167014318144f44cd5836037
train,images/train/unhealthy_0055.jpg,labels/train/unhealthy_0055.txt,15d41328f1aaa873fe3402a2d3b31826ec0a453d223eb5407a2ad3d240a0398e,673823a5a242199d649e4ba61c424936b6106da8baaa3ad0b815a52222564b10
train,images/train/unhealthy_0056.jpg,labels/train/unhealthy_0056.txt,456dd2de42ab304e26db0382bf483ab478f6491cecfb4ef9963b0de235efb64c,031a6731933dfe3f55a8963a21e7985c13117ee9fab88ebde454bb3be33d00aa
train,images/train/unhealthy_0057.jpg,labels/train/unhealthy_0057.txt,69f0e8c0441d269184eb8273d1e71373b10bad6ba2543fa42365ad03aabf6da6,1696e861014f65e380b1d75b1a5ecb16cef0c402816fc24bf27a25bbaff709da
train,images/train/unhealthy_0058.jpg,labels/train/unhealthy_0058.txt,7f2684106d878b0b1642f356528411e2ff0573994e45c8354e29d7debd4753f3,2a41e7217a2c44ee6644f5f30f02a285cef0928600ce0a901308c1fc28772a96
