split,image,class_id,class_name,x_center,y_center,width,height,area,aspect_ratio
train,unhealthy_0007.jpg,1,unhealthy,0.19043,0.444336,0.375,0.646484,0.24243149999999997,0.5800607594310145
train,unhealthy_0007.jpg,1,unhealthy,0.567383,0.603516,0.486328,0.792969,0.385643027832,0.6133001416196597
train,unhealthy_0008.jpg,1,unhealthy,0.586914,0.519531,0.455078,0.855469,0.389305121582,0.5319631687413571
train,unhealthy_0009.jpg,1,unhealthy,0.484375,0.543457,0.484375,0.760742,0.36848440625,0.636713892489175
train,unhealthy_0010.jpg,1,unhealthy,0.519531,0.506836,0.654297,0.986328,0.645351451416,0.6633665474365525
train,unhealthy_0011.jpg,1,unhealthy,0.426758,0.586426,0.359375,0.571289,0.20530698437500003,0.6290598978800571
train,unhealthy_0011.jpg,1,unhealthy,0.750977,0.590332,0.375,0.545898,0.20471175,0.6869415165470473
train,unhealthy_0012.jpg,1,unhealthy,0.416016,0.604004,0.322266,0.592773,0.191030583618,0.5436583650065033
train,unhealthy_0012.jpg,1,unhealthy,0.74707,0.568359,0.367188,0.527344,0.19363438867200003,0.6962969143481295
train,unhealthy_0013.jpg,1,unhealthy,0.29541,0.623535,0.454102,0.641602,0.291352751404,0.7077627563505101
train,unhealthy_0013.jpg,1,unhealthy,0.69043,0.61377,0.566406,0.579102,0.328006847412,0.9780764010485199
train,unhealthy_0014.jpg,1,unhealthy,0.328125,0.632812,0.488281,0.673828,0.329017409668,0.7246374445704246
train,unhealthy_0014.jpg,1,unhealthy,0.708496,0.587891,0.569336,0.583984,0.33248311462399993,0.9749171210170142
train,unhealthy_0015.jpg,1,unhealthy,0.361328,0.494141,0.414062,0.703125,0.29113734375,0.5888881777777778
train,unhealthy_0015.jpg,1,unhealthy,0.691895,0.50293,0.352539,0.640625,0.225845296875,0.5503047804878048
train,unhealthy_0016.jpg,1,unhealthy,0.335449,0.520508,0.413086,0.724609,0.299325833374,0.5700812438156303
train,unhealthy_0016.jpg,1,unhealthy,0.712891,0.512207,0.386719,0.631836,0.24434298608399996,0.6120559765508772
train,unhealthy_0017.jpg,1,unhealthy,0.361816,0.642578,0.387695,0.691406,0.26805464917,0.5607342140507893
train,unhealthy_0017.jpg,0,healthy,0.700195,0.603516,0.363281,0.714844,0.25968924316400005,0.508196193854883
train,unhealthy_0018.jpg,1,unhealthy,0.211426,0.544434,0.420898,0.739258,0.311152213684,0.5693519718420362
train,unhealthy_0018.jpg,1,unhealthy,0.596191,0.609375,0.463867,0.78125,0.36239609375,0.59374976
train,unhealthy_0019.jpg,1,unhealthy,0.265625,0.539551,0.412109,0.762695,0.314313473755,0.5403326362438459
train,unhealthy_0019.jpg,1,unhealthy,0.655762,0.612793,0.436523,0.774414,0.338049522522,0.5636816999692671
train,unhealthy_0020.jpg,1,unhealthy,0.327637,0.574707,0.336914,0.756836,0.25498864410399996,0.4451611709802388
train,unhealthy_0020.jpg,1,unhealthy,0.623047,0.498535,0.382812,0.702148,0.268790680176,0.5452012965927411
train,unhealthy_0021.jpg,1,unhealthy,0.376465,0.611328,0.342773,0.695312,0.238334180176,0.4929772533769013
train,unhealthy_0021.jpg,1,unhealthy,0.629883,0.510742,0.412109,0.769531,0.317130650879,0.5355326815943737
train,unhealthy_0022.jpg,1,unhealthy,0.282227,0.518555,0.5625,0.775391,0.4361574375,0.7254404552026009
train,unhealthy_0022.jpg,1,unhealthy,0.678711,0.572754,0.494141,0.842773,0.41644869299299997,0.5863275164249449
train,unhealthy_0023.jpg,0,healthy,0.371582,0.67627,0.579102,0.624023,0.361372967346,0.9280138712835905
train,unhealthy_0023.jpg,1,unhealthy,0.759277,0.603027,0.327148,0.604492,0.19775834881600002,0.5411949206937395
train,unhealthy_0024.jpg,1,unhealthy,0.454102,0.532227,0.416016,0.935547,0.389202520752,0.44467675060686424
train,unhealthy_0024.jpg,1,unhealthy,0.22168,0.601562,0.300781,0.796875,0.239684859375,0.3774506666666667
train,unhealthy_0024.jpg,1,unhealthy,0.712402,0.461426,0.413086,0.801758,0.331195005188,0.5152252924199073
train,unhealthy_0025.jpg,1,unhealthy,0.266602,0.492188,0.457031,0.701172,0.320457340332,0.6518101122121248
train,unhealthy_0025.jpg,1,unhealthy,0.597168,0.625,0.506836,0.75,0.380127,0.6757813333333332
train,unhealthy_0026.jpg,1,unhealthy,0.241699,0.477051,0.411133,0.670898,0.275828307434,0.6128099949619764
train,unhealthy_0026.jpg,1,unhealthy,0.582031,0.638672,0.482422,0.722656,0.348625152832,0.667567971482974
train,unhealthy_0027.jpg,1,unhealthy,0.235352,0.436035,0.423828,0.649414,0.275239836792,0.6526314492758086
train,unhealthy_0027.jpg,1,unhealthy,0.682129,0.549805,0.446289,0.667969,0.298107217041,0.6681283113437898
train,unhealthy_0027.jpg,1,unhealthy,0.47998,0.545898,0.360352,0.640625,0.23085050000000001,0.5625006829268293
train,unhealthy_0028.jpg,1,unhealthy,0.638184,0.560059,0.530273,0.65332,0.34643795636,0.8116589114063552
train,unhealthy_0028.jpg,1,unhealthy,0.232422,0.429199,0.410156,0.62207,0.25514574292000003,0.6593405886797306
train,unhealthy_0029.jpg,1,unhealthy,0.362793,0.607422,0.334961,0.785156,0.262996638916,0.42661713086316605
train,unhealthy_0029.jpg,0,healthy,0.67041,0.378906,0.385742,0.689453,0.26595097912599996,0.5594899144684264
train,unhealthy_0030.jpg,1,unhealthy,0.478027,0.474609,0.930664,0.441406,0.410800673584,2.1084081321957564
train,unhealthy_0031.jpg,1,unhealthy,0.467773,0.472168,0.923828,0.438477,0.405077329956,2.1069018443384717
train,unhealthy_0032.jpg,1,unhealthy,0.166504,0.483887,0.260742,0.823242,0.21465376556399998,0.3167258230265219
train,unhealthy_0032.jpg,1,unhealthy,0.495117,0.455566,0.208984,0.782227,0.163472927368,0.26716541362034296
train,unhealthy_0032.jpg,1,unhealthy,0.80127,0.457031,0.249023,0.857422,0.213517798706,0.2904322492308338
train,unhealthy_0033.jpg,1,unhealthy,0.168945,0.46582,0.322266,0.791016,0.25491756225600004,0.4074076883400588
train,unhealthy_0033.jpg,1,unhealthy,0.493652,0.428223,0.245117,0.733398,0.179768317566,0.33422098233155806
train,unhealthy_0033.jpg,1,unhealthy,0.789062,0.467285,0.246094,0.817383,0.201153052002,0.3010755056075304
train,unhealthy_0034.jpg,1,unhealthy,0.130859,0.602539,0.232422,0.599609,0.13936232299799997,0.3876226007281412
train,unhealthy_0034.jpg,1,unhealthy,0.366699,0.567383,0.209961,0.568359,0.119333223999,0.3694161612642714
train,unhealthy_0034.jpg,1,unhealthy,0.606934,0.576172,0.262695,0.570312,0.14981811084000002,0.4606162942389429
train,unhealthy_0034.jpg,1,unhealthy,0.871582,0.613281,0.235352,0.597656,0.140659534912,0.3937917464226913
train,unhealthy_0035.jpg,1,unhealthy,0.117676,0.530762,0.223633,0.649414,0.145230401062,0.3443612241189749
train,unhealthy_0035.jpg,1,unhealthy,0.346191,0.517578,0.22168,0.648438,0.14374573583999997,0.3418676881984091
train,unhealthy_0035.jpg,1,unhealthy,0.59668,0.519531,0.234375,0.638672,0.14968875,0.3669724052408748
train,unhealthy_0035.jpg,1,unhealthy,0.882812,0.556641,0.234375,0.648438,0.15197765624999998,0.36144550442756285
train,unhealthy_0037.jpg,1,unhealthy,0.536621,0.762695,0.475586,0.474609,0.225717395874,1.002058536605922
train,unhealthy_0037.jpg,1,unhealthy,0.616699,0.521484,0.538086,0.208984,0.11245136462399999,2.5747712743559314
train,unhealthy_0037.jpg,1,unhealthy,0.60498,0.223633,0.387695,0.414062,0.16052976709,0.9363211306519315
train,unhealthy_0038.jpg,1,unhealthy,0.52832,0.762695,0.400391,0.371094,0.148582697754,1.0789476520773713
train,unhealthy_0038.jpg,1,unhealthy,0.604492,0.542969,0.46875,0.203125,0.09521484375,2.3076923076923075
train,unhealthy_0038.jpg,1,unhealthy,0.585449,0.31543,0.329102,0.28125,0.0925599375,1.1701404444444445
train,unhealthy_0038.jpg,1,unhealthy,0.517578,0.216797,0.306641,0.427734,0.131160781494,0.7168964823932631
train,unhealthy_0039.jpg,1,unhealthy,0.639648,0.615234,0.572266,0.326172,0.18665714575200001,1.7544914952846964
train,unhealthy_0039.jpg,1,unhealthy,0.598145,0.830078,0.536133,0.339844,0.18220158325199998,1.5775855980979507
train,unhealthy_0039.jpg,1,unhealthy,0.62207,0.234375,0.595703,0.429688,0.255966430664,1.3863617322336206
train,unhealthy_0040.jpg,1,unhealthy,0.364746,0.641602,0.286133,0.587891,0.16821501550300003,0.48671097193187174
train,unhealthy_0040.jpg,1,unhealthy,0.62793,0.643066,0.365234,0.491211,0.179406958374,0.743537909370922
train,unhealthy_0040.jpg,1,unhealthy,0.787598,0.59375,0.424805,0.519531,0.220699366455,0.8176701679014342
train,unhealthy_0041.jpg,1,unhealthy,0.288086,0.548828,0.267578,0.472656,0.126472347168,0.5661157374496462
train,unhealthy_0041.jpg,1,unhealthy,0.493652,0.6875,0.272461,0.417969,0.113880251709,0.6518689185083105
train,unhealthy_0041.jpg,1,unhealthy,0.591309,0.552734,0.374023,0.396484,0.148294135132,0.943349542478385
train,unhealthy_0042.jpg,1,unhealthy,0.464355,0.657227,0.438477,0.294922,0.129316513794,1.4867558201829636
train,unhealthy_0042.jpg,1,unhealthy,0.55957,0.796875,0.230469,0.40625,0.09362803125000001,0.5673083076923077
train,unhealthy_0042.jpg,1,unhealthy,0.501953,0.269531,0.404297,0.302734,0.122394447998,1.3354859381503235
train,unhealthy_0043.jpg,1,unhealthy,0.476562,0.64209,0.361328,0.307617,0.11115063537599998,1.1746034842027586
train,unhealthy_0043.jpg,1,unhealthy,0.476074,0.439941,0.44043,0.25293,0.1113979599,1.741311825406239
train,unhealthy_0043.jpg,1,unhealthy,0.527832,0.271484,0.379883,0.28125,0.10684209375,1.3506951111111112
train,unhealthy_0044.jpg,1,unhealthy,0.438965,0.285156,0.69043,0.326172,0.22519893396000001,2.1167666139337524
train,unhealthy_0044.jpg,1,unhealthy,0.419434,0.664062,0.678711,0.384766,0.261144916626,1.7639578341121616
train,unhealthy_0045.jpg,1,unhealthy,0.522949,0.227539,0.844727,0.416016,0.351419947632,2.030515653244106
train,unhealthy_0045.jpg,1,unhealthy,0.501953,0.666992,0.84375,0.443359,0.37408415625,1.9030853100985883
train,unhealthy_0046.jpg,1,unhealthy,0.455078,0.46875,0.759766,0.369141,0.280460781006,2.05819998320425
train,unhealthy_0047.jpg,1,unhealthy,0.442871,0.484375,0.766602,0.386719,0.29645955883799996,1.9823230821345732
train,unhealthy_0048.jpg,1,unhealthy,0.429199,0.449707,0.770508,0.393555,0.30323727594,1.9578152990052216
train,unhealthy_0049.jpg,1,unhealthy,0.510742,0.476074,0.777344,0.374023,0.29074453491200003,2.0783320811821735
train,unhealthy_0050.jpg,1,unhealthy,0.451172,0.456543,0.828125,0.407227,0.33723485937500003,2.033570956739116
train,unhealthy_0051.jpg,1,unhealthy,0.475586,0.600586,0.857422,0.462891,0.396892927002,1.8523194445344584
train,unhealthy_0052.jpg,1,unhealthy,0.488281,0.562988,0.789062,0.485352,0.382972819824,1.6257520315152714
train,unhealthy_0053.jpg,1,unhealthy,0.518555,0.515625,0.789062,0.341797,0.269699024414,2.3085691214375785
train,unhealthy_0054.jpg,1,unhealthy,0.523438,0.527344,0.796875,0.341797,0.272369484375,2.3314277187921486
train,unhealthy_0055.jpg,1,unhealthy,0.527832,0.491211,0.711914,0.324219,0.230816045166,2.1957812466265088
train,unhealthy_0056.jpg,1,unhealthy,0.535156,0.454102,0.783203,0.337891,0.264637244873,2.3179161327173556
train,unhealthy_0057.jpg,1,unhealthy,0.522461,0.504395,0.753906,0.360352,0.27167153491199997,2.0921376875943523
train,unhealthy_0058.jpg,1,unhealthy,0.522461,0.51709,0.742188,0.374023,0.277595382324,1.9843378615753575
train,unhealthy_0059.jpg,1,unhealthy,0.52832,0.598145,0.761719,0.358398,0.272998566162,2.1253438914279656
train,unhealthy_0060.jpg,1,unhealthy,0.59082,0.528809,0.75,0.358398,0.2687985,2.0926456062812853
train,unhealthy_0061.jpg,1,unhealthy,0.5625,0.450195,0.769531,0.400391,0.30811328662099996,1.9219487950528358
train,unhealthy_0062.jpg,1,unhealthy,0.532227,0.549316,0.753906,0.334961,0.252529107666,2.2507276966572225
train,unhealthy_0063.jpg,1,unhealthy,0.513672,0.557617,0.777344,0.345703,0.268730152832,2.2485891068344794
train,unhealthy_0064.jpg,1,unhealthy,0.501953,0.553223,0.748047,0.342773,0.256410314331,2.182339332444504
train,unhealthy_0065.jpg,1,unhealthy,0.787109,0.646484,0.421875,0.429688,0.181274625,0.9818170393401724
train,unhealthy_0065.jpg,1,unhealthy,0.270996,0.665039,0.495117,0.455078,0.22531685412599997,1.087982719445897
train,unhealthy_0065.jpg,1,unhealthy,0.411621,0.683105,0.239258,0.475586,0.113787755188,0.5030804102728003
train,unhealthy_0065.jpg,1,unhealthy,0.605957,0.662598,0.155273,0.387695,0.060198565735,0.4005029726976102
train,unhealthy_0066.jpg,1,unhealthy,0.520996,0.648926,0.323242,0.702148,0.22696372381599997,0.46036163315996054
train,unhealthy_0066.jpg,1,unhealthy,0.18457,0.560547,0.34375,0.595703,0.20477290625,0.5770493014136239
train,unhealthy_0067.jpg,1,unhealthy,0.563965,0.395996,0.87207,0.573242,0.49990715094000004,1.5212946713604376
train,unhealthy_0067.jpg,1,unhealthy,0.476562,0.80127,0.900391,0.397461,0.35787030725100005,2.2653568526220185
train,unhealthy_0068.jpg,1,unhealthy,0.564453,0.660645,0.871094,0.37207,0.32410794458000003,2.3412099873679684
train,unhealthy_0069.jpg,1,unhealthy,0.486816,0.577148,0.97168,0.474609,0.46116807312,2.0473273789582582
train,unhealthy_0070.jpg,1,unhealthy,0.499023,0.521973,0.982422,0.477539,0.469144819458,2.0572602447129973
train,unhealthy_0071.jpg,1,unhealthy,0.501953,0.643066,0.996094,0.415039,0.41341785766600003,2.400000963764851
train,unhealthy_0072.jpg,1,unhealthy,0.515137,0.293457,0.823242,0.430664,0.354540692688,1.911564467891442
train,unhealthy_0073.jpg,1,unhealthy,0.513184,0.59375,0.973633,0.453125,0.441177453125,2.1487073103448275
train,unhealthy_0074.jpg,1,unhealthy,0.511719,0.591309,0.976562,0.459961,0.44918043408200004,2.1231408749872274
train,unhealthy_0075.jpg,1,unhealthy,0.526855,0.521973,0.864258,0.598633,0.517373359314,1.44371927374535
train,unhealthy_0076.jpg,1,unhealthy,0.550293,0.508301,0.711914,0.374023,0.266272210022,1.9033963151998676
train,unhealthy_0076.jpg,1,unhealthy,0.488281,0.171875,0.658203,0.341797,0.224971810791,1.9257132157391668
train,unhealthy_0077.jpg,1,unhealthy,0.473145,0.491699,0.749023,0.405273,0.303558798279,1.848193686724751
train,unhealthy_0077.jpg,1,unhealthy,0.392578,0.148438,0.738281,0.294922,0.217735309082,2.503309349590739
train,unhealthy_0078.jpg,1,unhealthy,0.26123,0.612305,0.514648,0.34375,0.17691025,1.4971578181818181
train,unhealthy_0078.jpg,1,unhealthy,0.439453,0.704102,0.251953,0.449219,0.113182074707,0.5608689748207444
train,unhealthy_0078.jpg,1,unhealthy,0.622559,0.745605,0.178711,0.43457,0.07766243927000001,0.41123639459695793
train,unhealthy_0078.jpg,1,unhealthy,0.821289,0.712891,0.34375,0.367188,0.126220875,0.9361689379827227
train,unhealthy_0079.jpg,1,unhealthy,0.468262,0.545898,0.350586,0.84375,0.29580693750000003,0.41550933333333334
train,unhealthy_0079.jpg,1,unhealthy,0.752441,0.460449,0.495117,0.670898,0.332173005066,0.7379914681516415
train,unhealthy_0080.jpg,1,unhealthy,0.156738,0.512207,0.311523,0.793945,0.247332128235,0.3923735271334916
train,unhealthy_0080.jpg,1,unhealthy,0.495117,0.572754,0.388672,0.788086,0.306306961792,0.49318475394817324
train,unhealthy_0080.jpg,1,unhealthy,0.74707,0.403809,0.505859,0.538086,0.27219564587399997,0.9401080868114019
train,unhealthy_0081.jpg,1,unhealthy,0.168945,0.542969,0.330078,0.833984,0.27527977075199994,0.3957845714066457
train,unhealthy_0081.jpg,1,unhealthy,0.49707,0.558105,0.373047,0.836914,0.31220825695800003,0.44574113947191707
train,unhealthy_0081.jpg,1,unhealthy,0.737793,0.413086,0.524414,0.595703,0.312394993042,0.8803279486589795
train,unhealthy_0082.jpg,1,unhealthy,0.152344,0.542969,0.296875,0.720703,0.21395870312499998,0.4119241906860385
train,unhealthy_0082.jpg,1,unhealthy,0.449707,0.595703,0.368164,0.808594,0.29769520141600003,0.45531379159380353
train,unhealthy_0082.jpg,1,unhealthy,0.692383,0.459473,0.615234,0.526367,0.323838874878,1.1688308727560808
train,unhealthy_0083.jpg,1,unhealthy,0.428711,0.538574,0.433594,0.788086,0.34170936108399996,0.5501861471971333
train,unhealthy_0083.jpg,1,unhealthy,0.118164,0.481445,0.234375,0.851562,0.19958484375000002,0.27522951940081875
train,unhealthy_0084.jpg,1,unhealthy,0.560547,0.415039,0.878906,0.484375,0.42572009375,1.8145156129032258
train,unhealthy_0085.jpg,1,unhealthy,0.500488,0.563965,0.825195,0.401367,0.331206041565,2.055961252419855
train,unhealthy_0086.jpg,1,unhealthy,0.543945,0.562988,0.824219,0.358398,0.295398441162,2.2997310252847396
train,unhealthy_0087.jpg,1,unhealthy,0.605957,0.53125,0.72168,0.339844,0.24525861791999998,2.1235625757700594
train,unhealthy_0089.jpg,1,unhealthy,0.54541,0.62207,0.827148,0.40625,0.336028875,2.0360566153846156
train,unhealthy_0090.jpg,1,unhealthy,0.475098,0.477051,0.774414,0.418945,0.32443687323000003,1.8484860781248136
train,unhealthy_0091.jpg,1,unhealthy,0.535645,0.439453,0.813477,0.392578,0.31935317370599997,2.072141077696662
train,unhealthy_0092.jpg,1,unhealthy,0.503418,0.475098,0.698242,0.383789,0.267977598938,1.8193382301212386
train,unhealthy_0093.jpg,1,unhealthy,0.452637,0.562988,0.729492,0.37793,0.27569691156,1.9302304659593048
train,unhealthy_0094.jpg,1,unhealthy,0.49707,0.47168,0.689453,0.388672,0.267971076416,1.7738684546352708
train,unhealthy_0095.jpg,1,unhealthy,0.411133,0.528809,0.806641,0.422852,0.34108976013200004,1.9076201602451923
train,unhealthy_0096.jpg,1,unhealthy,0.445312,0.526367,0.822266,0.417969,0.343681697754,1.9672894401259426
train,unhealthy_0098.jpg,1,unhealthy,0.480469,0.524902,0.900391,0.467773,0.421178599243,1.924846025743256
train,unhealthy_0099.jpg,1,unhealthy,0.470215,0.546875,0.899414,0.507812,0.45673322216800005,1.7711554669838443
train,unhealthy_0100.jpg,1,unhealthy,0.438965,0.480469,0.727539,0.416016,0.302667864624,1.7488245644398293
train,unhealthy_0101.jpg,1,unhealthy,0.47998,0.495117,0.723633,0.417969,0.302456161377,1.731307824264479
train,unhealthy_0102.jpg,1,unhealthy,0.487305,0.457031,0.960938,0.466797,0.448562975586,2.0585779257364547
train,unhealthy_0103.jpg,1,unhealthy,0.469727,0.465332,0.9375,0.510742,0.478820625,1.8355647273966111
train,unhealthy_0104.jpg,1,unhealthy,0.512207,0.53418,0.975586,0.453125,0.44206240625,2.1530173793103446
train,unhealthy_0105.jpg,1,unhealthy,0.475586,0.374023,0.949219,0.416016,0.394890291504,2.281688685050575
train,unhealthy_0106.jpg,1,unhealthy,0.425293,0.36084,0.848633,0.420898,0.357187932434,2.016243840550442
train,unhealthy_0107.jpg,1,unhealthy,0.418457,0.551758,0.811523,0.441406,0.35821112133800004,1.838495625342655
train,unhealthy_0108.jpg,1,unhealthy,0.442383,0.554688,0.837891,0.462891,0.38785220288100003,1.8101259259739335
train,unhealthy_0109.jpg,1,unhealthy,0.472656,0.449219,0.931641,0.521484,0.48583587524399996,1.7865188577214262
train,unhealthy_0110.jpg,1,unhealthy,0.432617,0.470215,0.839844,0.553711,0.465030861084,1.5167551303839009
train,unhealthy_0111.jpg,1,unhealthy,0.429688,0.508789,0.71875,0.332031,0.23864728125,2.164707512250362
train,unhealthy_0112.jpg,1,unhealthy,0.449707,0.5,0.725586,0.359375,0.26075746875,2.019021913043478
train,unhealthy_0113.jpg,1,unhealthy,0.554688,0.490723,0.501953,0.913086,0.45832625695799994,0.5497324457937149
train,unhealthy_0114.jpg,1,unhealthy,0.485352,0.505371,0.498047,0.989258,0.492696979126,0.5034551148436506
train,unhealthy_0115.jpg,1,unhealthy,0.504883,0.490723,0.486328,0.891602,0.433611017456,0.5454541376084845
train,unhealthy_0116.jpg,1,unhealthy,0.464355,0.543945,0.522461,0.912109,0.47654138024899995,0.5728054432090901
train,unhealthy_0117.jpg,1,unhealthy,0.457031,0.501465,0.564453,0.99707,0.56279915271,0.566111707302396
train,unhealthy_0118.jpg,1,unhealthy,0.502441,0.519043,0.473633,0.961914,0.455594213562,0.4923860137184821
train,unhealthy_0119.jpg,1,unhealthy,0.500488,0.513184,0.43457,0.973633,0.42311169281,0.44633861013338705
train,unhealthy_0120.jpg,1,unhealthy,0.554199,0.508301,0.541992,0.983398,0.532993848816,0.5511420604882256
train,unhealthy_0121.jpg,1,unhealthy,0.522461,0.556152,0.457031,0.887695,0.405704133545,0.5148513847661641
train,unhealthy_0122.jpg,1,unhealthy,0.51416,0.558594,0.467773,0.837891,0.39194278674300004,0.5582742862735128
train,unhealthy_0123.jpg,1,unhealthy,0.570312,0.510254,0.859375,0.555664,0.47752375,1.5465731089291368
train,unhealthy_0124.jpg,1,unhealthy,0.556641,0.543457,0.875,0.514648,0.45031699999999997,1.7001911986445104
train,unhealthy_0125.jpg,1,unhealthy,0.520508,0.541016,0.824219,0.564453,0.465232887207,1.4602083787312674
train,unhealthy_0125.jpg,1,unhealthy,0.333984,0.246094,0.650391,0.490234,0.318843781494,1.3266950068742682
train,unhealthy_0126.jpg,1,unhealthy,0.572754,0.298828,0.84082,0.548828,0.46146555895999997,1.5320282492875728
train,unhealthy_0126.jpg,1,unhealthy,0.605957,0.72168,0.788086,0.494141,0.38942560412599997,1.5948605762322898
train,unhealthy_0127.jpg,1,unhealthy,0.514648,0.489746,0.970703,0.508789,0.493883008667,1.907869470448457
train,unhealthy_0128.jpg,1,unhealthy,0.506836,0.48584,0.986328,0.473633,0.467157489624,2.0824731384848607
train,unhealthy_0129.jpg,1,unhealthy,0.419922,0.464844,0.835938,0.439453,0.367355461914,1.9022239010770208
train,unhealthy_0129.jpg,1,unhealthy,0.461426,0.216309,0.77832,0.430664,0.33519440448,1.8072557724815634
train,unhealthy_0129.jpg,1,unhealthy,0.419434,0.841797,0.833008,0.316406,0.263568729248,2.632718722148126
train,unhealthy_0130.jpg,1,unhealthy,0.397949,0.450195,0.793945,0.431641,0.342699213745,1.839364193855542
train,unhealthy_0130.jpg,1,unhealthy,0.475098,0.20459,0.758789,0.407227,0.30899936810300005,1.8633071972143302
train,unhealthy_0130.jpg,1,unhealthy,0.404297,0.822754,0.806641,0.299805,0.24183500500500002,2.6905521922583016
train,unhealthy_0131.jpg,1,unhealthy,0.480957,0.525879,0.950195,0.477539,0.453755170105,1.9897746571484214
train,unhealthy_0131.jpg,1,unhealthy,0.499512,0.860352,0.87793,0.279297,0.24520321521000002,3.1433563554209316
train,unhealthy_0132.jpg,1,unhealthy,0.456543,0.537598,0.911133,0.522461,0.4760314583129999,1.7439253839042532
train,unhealthy_0132.jpg,1,unhealthy,0.469238,0.865234,0.844727,0.269531,0.22768011303700003,3.134062501159421
train,unhealthy_0133.jpg,1,unhealthy,0.478516,0.538574,0.951172,0.555664,0.5285320382080001,1.7117754614299288
train,unhealthy_0133.jpg,1,unhealthy,0.50293,0.208984,0.976562,0.416016,0.40626541699200003,2.3474145225183647
train,unhealthy_0134.jpg,1,unhealthy,0.490723,0.583008,0.979492,0.517578,0.506963510376,1.892452924969763
train,unhealthy_0134.jpg,1,unhealthy,0.486816,0.203125,0.97168,0.404297,0.39284730896000003,2.4033816723844104
train,unhealthy_0135.jpg,1,unhealthy,0.447266,0.585449,0.892578,0.536133,0.47854052087399995,1.6648443576500607
train,unhealthy_0135.jpg,1,unhealthy,0.496094,0.197754,0.949219,0.393555,0.373569883545,2.4119093900471347
train,unhealthy_0136.jpg,1,unhealthy,0.494141,0.189453,0.986328,0.361328,0.35638792358399995,2.7297303281229244
train,unhealthy_0136.jpg,1,unhealthy,0.482422,0.567871,0.962891,0.49707,0.47862422937000004,1.9371336029130706
train,unhealthy_0137.jpg,1,unhealthy,0.438965,0.517578,0.508789,0.941406,0.478977017334,0.5404565086689485
train,unhealthy_0137.jpg,1,unhealthy,0.777344,0.464355,0.445312,0.77832,0.34659523584,0.5721451331072053
train,unhealthy_0138.jpg,1,unhealthy,0.394043,0.515137,0.504883,0.969727,0.48959867694099996,0.5206444700415683
train,unhealthy_0138.jpg,1,unhealthy,0.71582,0.461914,0.466797,0.833984,0.389301229248,0.5597193711150334
train,unhealthy_0139.jpg,1,unhealthy,0.396973,0.540527,0.583008,0.918945,0.53575228656,0.6344318756835283
train,unhealthy_0139.jpg,1,unhealthy,0.699219,0.435059,0.601562,0.719727,0.43296041357400006,0.8358196927446102
train,unhealthy_0140.jpg,1,unhealthy,0.435547,0.551758,0.548828,0.798828,0.43841917358399995,0.6870415158206773
train,unhealthy_0140.jpg,1,unhealthy,0.723633,0.481445,0.552734,0.679688,0.37568666699199993,0.8132172408516849
train,unhealthy_0141.jpg,1,unhealthy,0.431152,0.526367,0.53418,0.929688,0.49662073584,0.5745798590494876
train,unhealthy_0141.jpg,1,unhealthy,0.77832,0.561523,0.443359,0.833984,0.369754312256,0.5316157144501573
train,unhealthy_0142.jpg,1,unhealthy,0.347656,0.500977,0.693359,0.980469,0.679817005371,0.7071707519564616
train,unhealthy_0142.jpg,1,unhealthy,0.774414,0.543945,0.451172,0.802734,0.362171104248,0.5620442138990003
train,unhealthy_0143.jpg,1,unhealthy,0.422852,0.54248,0.462891,0.850586,0.39372860412599997,0.544202467475364
train,unhealthy_0144.jpg,1,unhealthy,0.540527,0.560547,0.461914,0.75,0.3464355,0.6158853333333333
train,unhealthy_0145.jpg,1,unhealthy,0.56543,0.578125,0.429688,0.703125,0.302124375,0.6111118222222223
train,unhealthy_0146.jpg,1,unhealthy,0.52002,0.53418,0.487305,0.792969,0.386417758545,0.6145322200489552
train,unhealthy_0147.jpg,1,unhealthy,0.505371,0.550781,0.446289,0.884766,0.39486133337400003,0.5044147266056788
train,unhealthy_0148.jpg,1,unhealthy,0.470703,0.552734,0.46875,0.880859,0.41290265625,0.5321510026008703
train,unhealthy_0149.jpg,1,unhealthy,0.456055,0.577148,0.414062,0.845703,0.350173475586,0.489606871443048
train,unhealthy_0150.jpg,1,unhealthy,0.45166,0.580566,0.432617,0.838867,0.362908124939,0.5157158405325277
train,unhealthy_0151.jpg,1,unhealthy,0.411621,0.572266,0.366211,0.855469,0.313282157959,0.42808213973855275
train,unhealthy_0152.jpg,1,unhealthy,0.410156,0.576172,0.402344,0.847656,0.341049305664,0.4746548128014194
train,unhealthy_0153.jpg,1,unhealthy,0.437988,0.566406,0.383789,0.855469,0.32831959204100003,0.44862993282047625
train,unhealthy_0153.jpg,1,unhealthy,0.466309,0.594727,0.428711,0.792969,0.339954532959,0.5406403024582298
train,unhealthy_0154.jpg,1,unhealthy,0.543945,0.55957,0.429688,0.802734,0.344925166992,0.5352806782819715
train,unhealthy_0155.jpg,1,unhealthy,0.494141,0.61084,0.441406,0.77832,0.34355511792000004,0.5671266317196012
train,unhealthy_0156.jpg,1,unhealthy,0.460938,0.561523,0.458984,0.859375,0.394439375,0.5340904727272727
train,unhealthy_0157.jpg,1,unhealthy,0.466309,0.574707,0.428711,0.799805,0.342885201355,0.536019404729903
train,unhealthy_0158.jpg,1,unhealthy,0.508789,0.592773,0.451172,0.773438,0.34895356933599997,0.5833331178452572
